year,month,day,PCx,PCy,phase,Amp(nrm),Amp(non-nrm)
1998,11,18,-0.029,-0.614,6,0.615,219.5
1998,11,19,0.076,-0.644,7,0.648,231.5
1998,11,20,0.175,-0.651,7,0.674,241.3
1998,11,21,0.265,-0.638,7,0.69,247.5
1998,11,22,0.342,-0.604,7,0.694,249.4
1998,11,23,0.404,-0.551,7,0.684,246.6
1998,11,24,0.45,-0.484,7,0.661,239
1998,11,25,0.476,-0.405,8,0.625,226.9
1998,11,26,0.484,-0.318,8,0.579,210.8
1998,11,27,0.473,-0.227,8,0.524,191.5
1998,11,28,0.443,-0.136,8,0.464,169.8
1998,11,29,0.397,-0.049,8,0.4,146.9
1998,11,30,0.337,0.029,1,0.338,124.1
1998,12,1,0.265,0.097,1,0.283,103.4
1998,12,2,0.186,0.15,1,0.239,86.8
1998,12,3,0.102,0.189,2,0.214,77
1998,12,4,0.017,0.21,2,0.211,75.3
1998,12,5,-0.064,0.215,3,0.225,80.4
1998,12,6,-0.14,0.204,3,0.247,89.1
1998,12,7,-0.206,0.178,4,0.272,98.9
1998,12,8,-0.261,0.14,4,0.296,107.9
1998,12,9,-0.302,0.091,4,0.315,115.3
1998,12,10,-0.328,0.034,4,0.33,121
1998,12,11,-0.34,-0.027,5,0.341,125
1998,12,12,-0.337,-0.089,5,0.348,127.7
1998,12,13,-0.321,-0.15,5,0.354,129.4
1998,12,14,-0.293,-0.208,5,0.359,130.7
1998,12,15,-0.255,-0.26,6,0.365,132
1998,12,16,-0.21,-0.305,6,0.371,133.6
1998,12,17,-0.16,-0.342,6,0.378,135.7
1998,12,18,-0.109,-0.371,6,0.386,138.2
1998,12,19,-0.057,-0.391,6,0.395,141
1998,12,20,-0.007,-0.402,6,0.403,143.7
1998,12,21,0.039,-0.407,7,0.409,146.2
1998,12,22,0.08,-0.407,7,0.414,148.1
1998,12,23,0.115,-0.401,7,0.418,149.4
1998,12,24,0.145,-0.393,7,0.419,150.1
1998,12,25,0.17,-0.382,7,0.418,150.1
1998,12,26,0.191,-0.371,7,0.417,149.7
1998,12,27,0.209,-0.358,7,0.415,149.1
1998,12,28,0.226,-0.345,7,0.412,148.5
1998,12,29,0.242,-0.332,7,0.411,148.2
1998,12,30,0.261,-0.317,7,0.411,148.3
1998,12,31,0.282,-0.3,7,0.412,149
1999,1,1,0.308,-0.279,8,0.415,150.6
1999,1,2,0.337,-0.254,8,0.422,153.4
1999,1,3,0.371,-0.221,8,0.432,157.5
1999,1,4,0.409,-0.181,8,0.447,163.5
1999,1,5,0.45,-0.131,8,0.468,171.5
1999,1,6,0.491,-0.071,8,0.496,182
1999,1,7,0.531,0,8,0.531,195.1
1999,1,8,0.568,0.081,1,0.574,210.6
1999,1,9,0.599,0.174,1,0.623,228.3
1999,1,10,0.62,0.276,1,0.678,247.9
1999,1,11,0.629,0.386,1,0.738,268.8
1999,1,12,0.623,0.501,1,0.8,290.6
1999,1,13,0.601,0.62,2,0.864,312.6
1999,1,14,0.561,0.738,2,0.927,334.5
1999,1,15,0.502,0.853,2,0.989,355.8
1999,1,16,0.422,0.96,2,1.049,376.3
1999,1,17,0.324,1.057,2,1.105,395.6
1999,1,18,0.208,1.139,2,1.158,413.7
1999,1,19,0.077,1.203,2,1.205,430.5
1999,1,20,-0.067,1.246,3,1.248,445.8
1999,1,21,-0.22,1.267,3,1.286,459.6
1999,1,22,-0.379,1.262,3,1.318,471.7
1999,1,23,-0.539,1.231,3,1.344,482.1
1999,1,24,-0.694,1.174,3,1.364,490.6
1999,1,25,-0.842,1.09,3,1.377,497
1999,1,26,-0.977,0.98,3,1.384,501.1
1999,1,27,-1.095,0.847,4,1.384,503
1999,1,28,-1.192,0.693,4,1.379,502.6
1999,1,29,-1.265,0.52,4,1.368,500.2
1999,1,30,-1.313,0.332,4,1.354,496.1
1999,1,31,-1.332,0.133,4,1.338,491.1
1999,2,1,-1.322,-0.073,5,1.324,486
1999,2,2,-1.284,-0.282,5,1.314,481.8
1999,2,3,-1.217,-0.489,5,1.312,479.7
1999,2,4,-1.124,-0.689,5,1.319,480.5
1999,2,5,-1.007,-0.88,5,1.337,485.2
1999,2,6,-0.869,-1.055,6,1.367,493.8
1999,2,7,-0.714,-1.214,6,1.408,506.4
1999,2,8,-0.544,-1.351,6,1.457,522.2
1999,2,9,-0.365,-1.465,6,1.51,540.1
1999,2,10,-0.181,-1.554,6,1.565,559
1999,2,11,0.005,-1.617,7,1.617,577.5
1999,2,12,0.187,-1.653,7,1.664,594.2
1999,2,13,0.363,-1.662,7,1.701,608.3
1999,2,14,0.529,-1.645,7,1.728,618.7
1999,2,15,0.682,-1.603,7,1.742,624.8
1999,2,16,0.82,-1.538,7,1.743,626.2
1999,2,17,0.94,-1.452,7,1.73,622.9
1999,2,18,1.042,-1.348,7,1.704,614.9
1999,2,19,1.126,-1.229,7,1.666,602.6
1999,2,20,1.19,-1.096,8,1.618,586.6
1999,2,21,1.236,-0.954,8,1.562,567.4
1999,2,22,1.264,-0.806,8,1.499,545.9
1999,2,23,1.276,-0.653,8,1.433,523.1
1999,2,24,1.273,-0.498,8,1.366,499.7
1999,2,25,1.256,-0.343,8,1.302,476.9
1999,2,26,1.227,-0.191,8,1.242,455.4
1999,2,27,1.187,-0.042,8,1.188,436
1999,2,28,1.139,0.102,1,1.143,419.5
1999,3,1,1.082,0.241,1,1.109,406.4
1999,3,2,1.019,0.373,1,1.085,396.9
1999,3,3,0.949,0.5,1,1.072,391.3
1999,3,4,0.873,0.62,1,1.07,389.3
1999,3,5,0.791,0.732,1,1.078,390.8
1999,3,6,0.704,0.838,2,1.094,395.3
1999,3,7,0.612,0.935,2,1.118,402.5
1999,3,8,0.514,1.025,2,1.146,411.6
1999,3,9,0.41,1.105,2,1.178,422.3
1999,3,10,0.302,1.175,2,1.213,433.9
1999,3,11,0.189,1.233,2,1.248,445.8
1999,3,12,0.072,1.279,2,1.281,457.6
1999,3,13,-0.048,1.311,3,1.312,468.6
1999,3,14,-0.169,1.328,3,1.339,478.4
1999,3,15,-0.289,1.329,3,1.36,486.2
1999,3,16,-0.407,1.311,3,1.373,491.5
1999,3,17,-0.519,1.276,3,1.378,493.9
1999,3,18,-0.624,1.223,3,1.373,493
1999,3,19,-0.718,1.151,3,1.357,488.3
1999,3,20,-0.799,1.063,3,1.33,479.7
1999,3,21,-0.865,0.959,3,1.292,467
1999,3,22,-0.914,0.842,4,1.243,450.5
1999,3,23,-0.944,0.715,4,1.184,430.5
1999,3,24,-0.955,0.581,4,1.118,407.4
1999,3,25,-0.947,0.442,4,1.045,381.9
1999,3,26,-0.92,0.304,4,0.969,354.9
1999,3,27,-0.876,0.17,4,0.893,327.4
1999,3,28,-0.817,0.044,4,0.818,300.4
1999,3,29,-0.746,-0.071,5,0.749,274.9
1999,3,30,-0.666,-0.173,5,0.688,251.9
1999,3,31,-0.58,-0.258,5,0.635,231.9
1999,4,1,-0.493,-0.325,5,0.591,215.1
1999,4,2,-0.409,-0.375,5,0.555,201.2
1999,4,3,-0.332,-0.406,6,0.525,189.4
1999,4,4,-0.264,-0.421,6,0.497,178.9
1999,4,5,-0.209,-0.421,6,0.47,168.9
1999,4,6,-0.169,-0.409,6,0.443,158.8
1999,4,7,-0.145,-0.388,6,0.415,148.6
1999,4,8,-0.138,-0.362,6,0.388,139
1999,4,9,-0.146,-0.335,6,0.366,131.2
1999,4,10,-0.168,-0.311,6,0.353,127
1999,4,11,-0.202,-0.292,6,0.355,128
1999,4,12,-0.244,-0.283,6,0.374,135
1999,4,13,-0.291,-0.285,5,0.407,147.5
1999,4,14,-0.339,-0.3,5,0.452,164
1999,4,15,-0.382,-0.328,5,0.504,182.7
1999,4,16,-0.417,-0.371,5,0.558,202.3
1999,4,17,-0.44,-0.425,5,0.612,221.6
1999,4,18,-0.448,-0.489,6,0.663,239.8
1999,4,19,-0.438,-0.559,6,0.71,256.3
1999,4,20,-0.408,-0.633,6,0.753,271.1
1999,4,21,-0.358,-0.705,6,0.791,284
1999,4,22,-0.287,-0.772,6,0.824,295.2
1999,4,23,-0.198,-0.829,6,0.852,304.8
1999,4,24,-0.093,-0.871,6,0.876,313.1
1999,4,25,0.024,-0.896,7,0.896,320.1
1999,4,26,0.151,-0.9,7,0.912,326
1999,4,27,0.281,-0.88,7,0.924,330.8
1999,4,28,0.411,-0.836,7,0.932,334.5
1999,4,29,0.534,-0.768,7,0.935,337.1
1999,4,30,0.647,-0.676,7,0.936,338.6
1999,5,1,0.744,-0.563,8,0.933,339.1
1999,5,2,0.822,-0.432,8,0.929,338.9
1999,5,3,0.878,-0.286,8,0.924,338.1
1999,5,4,0.91,-0.13,8,0.92,337.3
1999,5,5,0.917,0.031,1,0.918,336.9
1999,5,6,0.899,0.191,1,0.92,337.1
1999,5,7,0.858,0.347,1,0.925,338.3
1999,5,8,0.794,0.492,1,0.935,340.4
1999,5,9,0.713,0.623,1,0.946,343.3
1999,5,10,0.616,0.735,2,0.959,346.4
1999,5,11,0.509,0.825,2,0.97,349
1999,5,12,0.396,0.892,2,0.976,350.3
1999,5,13,0.282,0.935,2,0.976,349.5
1999,5,14,0.172,0.952,2,0.968,345.9
1999,5,15,0.069,0.946,2,0.949,338.8
1999,5,16,-0.023,0.918,3,0.918,327.8
1999,5,17,-0.1,0.87,3,0.875,312.7
1999,5,18,-0.161,0.805,3,0.821,293.5
1999,5,19,-0.204,0.727,3,0.756,270.4
1999,5,20,-0.229,0.641,3,0.681,243.8
1999,5,21,-0.237,0.549,3,0.598,214.5
1999,5,22,-0.228,0.456,3,0.51,183.1
1999,5,23,-0.205,0.365,3,0.419,150.5
1999,5,24,-0.17,0.28,3,0.327,117.8
1999,5,25,-0.126,0.203,3,0.239,85.9
1999,5,26,-0.077,0.135,3,0.156,56.1
1999,5,27,-0.027,0.079,3,0.084,29.9
1999,5,28,0.023,0.035,2,0.042,15
1999,5,29,0.068,0.002,1,0.068,24.9
1999,5,30,0.106,-0.02,8,0.107,39.4
1999,5,31,0.134,-0.032,8,0.138,50.6
1999,6,1,0.152,-0.037,8,0.157,57.4
1999,6,2,0.159,-0.036,8,0.163,59.7
1999,6,3,0.154,-0.032,8,0.157,57.5
1999,6,4,0.137,-0.027,8,0.14,51.4
1999,6,5,0.111,-0.024,8,0.114,41.7
1999,6,6,0.077,-0.025,8,0.081,29.5
1999,6,7,0.036,-0.031,8,0.047,17.2
1999,6,8,-0.009,-0.044,6,0.045,16
1999,6,9,-0.055,-0.064,6,0.084,30.4
1999,6,10,-0.099,-0.092,5,0.135,49.1
1999,6,11,-0.14,-0.128,5,0.189,68.6
1999,6,12,-0.174,-0.17,5,0.243,88.1
1999,6,13,-0.2,-0.217,6,0.295,106.8
1999,6,14,-0.218,-0.267,6,0.345,124.4
1999,6,15,-0.225,-0.318,6,0.39,140.4
1999,6,16,-0.221,-0.368,6,0.429,154.5
1999,6,17,-0.208,-0.414,6,0.463,166.3
1999,6,18,-0.185,-0.453,6,0.489,175.4
1999,6,19,-0.155,-0.483,6,0.507,181.7
1999,6,20,-0.118,-0.503,6,0.517,184.8
1999,6,21,-0.077,-0.51,6,0.516,184.4
1999,6,22,-0.035,-0.504,6,0.505,180.5
1999,6,23,0.006,-0.484,7,0.484,172.8
1999,6,24,0.044,-0.45,7,0.452,161.4
1999,6,25,0.077,-0.403,7,0.41,146.5
1999,6,26,0.103,-0.344,7,0.359,128.5
1999,6,27,0.121,-0.275,7,0.3,107.7
1999,6,28,0.129,-0.198,7,0.237,85.3
1999,6,29,0.128,-0.117,8,0.174,63
1999,6,30,0.117,-0.034,8,0.122,44.8
1999,7,1,0.098,0.048,1,0.109,39.9
1999,7,2,0.071,0.126,2,0.145,52.1
1999,7,3,0.039,0.198,2,0.202,72
1999,7,4,0.002,0.26,2,0.26,92.9
1999,7,5,-0.035,0.311,3,0.313,111.9
1999,7,6,-0.073,0.35,3,0.357,127.6
1999,7,7,-0.106,0.375,3,0.389,139.4
1999,7,8,-0.135,0.386,3,0.409,146.4
1999,7,9,-0.157,0.384,3,0.415,148.6
1999,7,10,-0.17,0.369,3,0.406,145.9
1999,7,11,-0.175,0.343,3,0.385,138.3
1999,7,12,-0.169,0.308,3,0.352,126.4
1999,7,13,-0.155,0.266,3,0.308,110.8
1999,7,14,-0.131,0.22,3,0.256,92.1
1999,7,15,-0.1,0.171,3,0.198,71.3
1999,7,16,-0.064,0.122,3,0.138,49.4
1999,7,17,-0.023,0.075,3,0.079,28.2
1999,7,18,0.019,0.033,2,0.038,13.6
1999,7,19,0.061,-0.005,8,0.061,22.3
1999,7,20,0.099,-0.035,8,0.105,38.5
1999,7,21,0.133,-0.059,8,0.146,53.2
1999,7,22,0.16,-0.076,8,0.177,64.8
1999,7,23,0.18,-0.086,8,0.199,72.7
1999,7,24,0.191,-0.09,8,0.211,76.9
1999,7,25,0.192,-0.089,8,0.212,77.3
1999,7,26,0.185,-0.084,8,0.203,74.3
1999,7,27,0.17,-0.077,8,0.186,68.1
1999,7,28,0.148,-0.069,8,0.163,59.5
1999,7,29,0.12,-0.061,8,0.135,49.1
1999,7,30,0.089,-0.054,8,0.104,38
1999,7,31,0.056,-0.05,8,0.075,27.3
1999,8,1,0.024,-0.049,7,0.054,19.5
1999,8,2,-0.006,-0.05,6,0.051,18.1
1999,8,3,-0.032,-0.055,6,0.063,22.8
1999,8,4,-0.052,-0.062,6,0.081,29.2
1999,8,5,-0.066,-0.07,6,0.096,34.8
1999,8,6,-0.073,-0.079,6,0.107,38.8
1999,8,7,-0.072,-0.087,6,0.113,40.9
1999,8,8,-0.065,-0.094,6,0.114,41.1
1999,8,9,-0.052,-0.098,6,0.111,39.7
1999,8,10,-0.034,-0.098,6,0.103,37.1
1999,8,11,-0.014,-0.093,6,0.094,33.5
1999,8,12,0.008,-0.083,7,0.083,29.7
1999,8,13,0.028,-0.067,7,0.073,26.1
1999,8,14,0.044,-0.047,7,0.064,23.2
1999,8,15,0.056,-0.022,8,0.06,21.8
1999,8,16,0.06,0.007,1,0.061,22.2
1999,8,17,0.057,0.038,1,0.068,24.8
1999,8,18,0.044,0.069,2,0.082,29.6
1999,8,19,0.022,0.099,2,0.102,36.4
1999,8,20,-0.009,0.126,3,0.126,45.1
1999,8,21,-0.047,0.148,3,0.155,55.6
1999,8,22,-0.093,0.162,3,0.187,67.4
1999,8,23,-0.144,0.169,3,0.222,80.1
1999,8,24,-0.197,0.165,4,0.257,93.3
1999,8,25,-0.251,0.15,4,0.293,106.6
1999,8,26,-0.302,0.124,4,0.327,119.5
1999,8,27,-0.348,0.087,4,0.359,131.6
1999,8,28,-0.387,0.039,4,0.389,142.6
1999,8,29,-0.415,-0.018,5,0.415,152.4
1999,8,30,-0.431,-0.084,5,0.439,160.9
1999,8,31,-0.433,-0.155,5,0.46,168.3
1999,9,1,-0.421,-0.23,5,0.479,174.9
1999,9,2,-0.393,-0.306,5,0.498,181
1999,9,3,-0.351,-0.381,6,0.518,187.2
1999,9,4,-0.294,-0.451,6,0.538,193.8
1999,9,5,-0.225,-0.514,6,0.561,201.2
1999,9,6,-0.145,-0.567,6,0.585,209.4
1999,9,7,-0.056,-0.609,6,0.611,218.4
1999,9,8,0.038,-0.637,7,0.638,227.7
1999,9,9,0.135,-0.649,7,0.663,237.1
1999,9,10,0.232,-0.646,7,0.686,245.8
1999,9,11,0.326,-0.626,7,0.706,253.5
1999,9,12,0.413,-0.59,7,0.72,259.5
1999,9,13,0.492,-0.538,7,0.729,263.7
1999,9,14,0.56,-0.472,8,0.732,265.8
1999,9,15,0.616,-0.392,8,0.73,265.9
1999,9,16,0.657,-0.302,8,0.723,264.2
1999,9,17,0.683,-0.204,8,0.713,261.1
1999,9,18,0.695,-0.099,8,0.702,257.5
1999,9,19,0.692,0.01,1,0.692,253.9
1999,9,20,0.674,0.12,1,0.685,251.2
1999,9,21,0.644,0.228,1,0.683,250.1
1999,9,22,0.603,0.332,1,0.688,251.1
1999,9,23,0.553,0.43,1,0.7,254.4
1999,9,24,0.495,0.52,2,0.718,259.8
1999,9,25,0.432,0.6,2,0.74,266.6
1999,9,26,0.366,0.67,2,0.763,274.3
1999,9,27,0.3,0.727,2,0.786,281.9
1999,9,28,0.235,0.771,2,0.806,288.6
1999,9,29,0.173,0.803,2,0.821,293.7
1999,9,30,0.116,0.822,2,0.83,296.6
1999,10,1,0.064,0.829,2,0.831,296.9
1999,10,2,0.019,0.824,2,0.824,294.3
1999,10,3,-0.018,0.808,3,0.808,288.7
1999,10,4,-0.049,0.783,3,0.785,280.2
1999,10,5,-0.072,0.75,3,0.753,269
1999,10,6,-0.089,0.709,3,0.715,255.4
1999,10,7,-0.1,0.663,3,0.671,239.7
1999,10,8,-0.105,0.614,3,0.623,222.5
1999,10,9,-0.106,0.561,3,0.571,204.1
1999,10,10,-0.105,0.507,3,0.518,185.2
1999,10,11,-0.101,0.453,3,0.465,166.1
1999,10,12,-0.097,0.4,3,0.412,147.3
1999,10,13,-0.093,0.349,3,0.361,129.3
1999,10,14,-0.091,0.3,3,0.314,112.3
1999,10,15,-0.091,0.255,3,0.27,96.8
1999,10,16,-0.094,0.212,3,0.232,83.1
1999,10,17,-0.1,0.172,3,0.2,71.8
1999,10,18,-0.111,0.136,3,0.176,63.4
1999,10,19,-0.126,0.102,4,0.162,58.9
1999,10,20,-0.145,0.071,4,0.161,58.9
1999,10,21,-0.168,0.041,4,0.173,63.2
1999,10,22,-0.194,0.012,4,0.194,71.2
1999,10,23,-0.223,-0.017,5,0.223,82
1999,10,24,-0.254,-0.047,5,0.258,94.6
1999,10,25,-0.286,-0.077,5,0.296,108.6
1999,10,26,-0.318,-0.11,5,0.337,123.3
1999,10,27,-0.35,-0.146,5,0.379,138.6
1999,10,28,-0.38,-0.183,5,0.422,154
1999,10,29,-0.406,-0.224,5,0.464,169.2
1999,10,30,-0.429,-0.268,5,0.505,184.1
1999,10,31,-0.446,-0.314,5,0.545,198.3
1999,11,1,-0.457,-0.362,5,0.583,211.6
1999,11,2,-0.46,-0.411,5,0.617,223.7
1999,11,3,-0.456,-0.46,6,0.648,234.5
1999,11,4,-0.443,-0.508,6,0.674,243.7
1999,11,5,-0.421,-0.554,6,0.696,251
1999,11,6,-0.39,-0.596,6,0.712,256.5
1999,11,7,-0.349,-0.633,6,0.723,259.9
1999,11,8,-0.299,-0.664,6,0.728,261.1
1999,11,9,-0.239,-0.686,6,0.727,260.3
1999,11,10,-0.171,-0.7,6,0.72,257.7
1999,11,11,-0.096,-0.703,6,0.709,253.4
1999,11,12,-0.013,-0.694,6,0.695,248
1999,11,13,0.075,-0.674,7,0.678,242.3
1999,11,14,0.166,-0.642,7,0.663,237.1
1999,11,15,0.261,-0.596,7,0.651,233.5
1999,11,16,0.355,-0.539,7,0.645,232.5
1999,11,17,0.448,-0.47,7,0.649,234.9
1999,11,18,0.537,-0.39,8,0.663,241.3
1999,11,19,0.62,-0.3,8,0.689,251.4
1999,11,20,0.694,-0.202,8,0.723,264.8
1999,11,21,0.757,-0.098,8,0.764,280.2
1999,11,22,0.808,0.01,1,0.808,296.4
1999,11,23,0.842,0.12,1,0.851,312.1
1999,11,24,0.86,0.228,1,0.89,326.1
1999,11,25,0.859,0.334,1,0.922,337.2
1999,11,26,0.839,0.433,1,0.944,344.5
1999,11,27,0.798,0.523,1,0.954,347.2
1999,11,28,0.736,0.601,1,0.95,345
1999,11,29,0.654,0.665,2,0.933,337.7
1999,11,30,0.553,0.713,2,0.902,325.6
1999,12,1,0.435,0.742,2,0.86,309.4
1999,12,2,0.302,0.752,2,0.81,290.4
1999,12,3,0.157,0.741,2,0.757,270.7
1999,12,4,0.003,0.709,2,0.709,253.1
1999,12,5,-0.155,0.656,3,0.674,241.1
1999,12,6,-0.314,0.583,3,0.662,238
1999,12,7,-0.469,0.492,3,0.68,246
1999,12,8,-0.616,0.384,4,0.726,264.4
1999,12,9,-0.75,0.262,4,0.794,290.7
1999,12,10,-0.867,0.13,4,0.877,321.5
1999,12,11,-0.963,-0.009,5,0.963,353.5
1999,12,12,-1.036,-0.151,5,1.046,383.9
1999,12,13,-1.081,-0.292,5,1.12,410.4
1999,12,14,-1.099,-0.427,5,1.179,431.4
1999,12,15,-1.088,-0.553,5,1.22,445.5
1999,12,16,-1.048,-0.664,5,1.241,451.9
1999,12,17,-0.98,-0.758,5,1.239,450.2
1999,12,18,-0.885,-0.832,5,1.215,440.3
1999,12,19,-0.768,-0.882,6,1.169,422.6
1999,12,20,-0.63,-0.907,6,1.104,398
1999,12,21,-0.477,-0.905,6,1.024,367.7
1999,12,22,-0.314,-0.878,6,0.932,333.8
1999,12,23,-0.144,-0.824,6,0.836,298.9
1999,12,24,0.026,-0.746,7,0.747,266.6
1999,12,25,0.191,-0.646,7,0.674,241.2
1999,12,26,0.347,-0.528,7,0.632,227.4
1999,12,27,0.488,-0.395,8,0.628,227.9
1999,12,28,0.611,-0.251,8,0.661,241.6
1999,12,29,0.713,-0.101,8,0.721,264.3
1999,12,30,0.792,0.05,1,0.794,291.2
1999,12,31,0.845,0.198,1,0.868,318.3
2000,1,1,0.874,0.338,1,0.937,342.6
2000,1,2,0.877,0.466,1,0.993,362.2
2000,1,3,0.856,0.578,1,1.033,375.9
2000,1,4,0.814,0.671,1,1.055,383
2000,1,5,0.753,0.743,1,1.058,383.3
2000,1,6,0.677,0.793,2,1.043,376.9
2000,1,7,0.59,0.82,2,1.01,364.2
2000,1,8,0.494,0.825,2,0.962,346
2000,1,9,0.395,0.808,2,0.9,323
2000,1,10,0.296,0.772,2,0.826,296.1
2000,1,11,0.2,0.717,2,0.745,266.5
2000,1,12,0.11,0.649,2,0.658,235.2
2000,1,13,0.029,0.568,2,0.569,203.2
2000,1,14,-0.041,0.479,3,0.481,171.8
2000,1,15,-0.099,0.385,3,0.398,142.2
2000,1,16,-0.145,0.288,3,0.323,115.9
2000,1,17,-0.178,0.192,3,0.262,94.6
2000,1,18,-0.199,0.098,4,0.222,80.9
2000,1,19,-0.208,0.009,4,0.208,76.4
2000,1,20,-0.207,-0.074,5,0.22,80.6
2000,1,21,-0.198,-0.15,5,0.249,90.5
2000,1,22,-0.182,-0.219,6,0.285,102.9
2000,1,23,-0.161,-0.28,6,0.323,116.2
2000,1,24,-0.136,-0.334,6,0.36,129.2
2000,1,25,-0.108,-0.38,6,0.395,141.5
2000,1,26,-0.08,-0.42,6,0.428,152.9
2000,1,27,-0.051,-0.454,6,0.457,163.2
2000,1,28,-0.023,-0.482,6,0.483,172.5
2000,1,29,0.004,-0.505,7,0.505,180.5
2000,1,30,0.029,-0.523,7,0.524,187.2
2000,1,31,0.053,-0.536,7,0.539,192.5
2000,2,1,0.075,-0.544,7,0.549,196.2
2000,2,2,0.096,-0.546,7,0.554,197.9
2000,2,3,0.115,-0.541,7,0.553,197.6
2000,2,4,0.134,-0.528,7,0.545,194.9
2000,2,5,0.151,-0.508,7,0.53,189.6
2000,2,6,0.167,-0.478,7,0.506,181.4
2000,2,7,0.182,-0.439,7,0.475,170.3
2000,2,8,0.195,-0.389,7,0.435,156.2
2000,2,9,0.205,-0.329,7,0.387,139.4
2000,2,10,0.212,-0.258,7,0.334,120.6
2000,2,11,0.215,-0.179,8,0.279,101.4
2000,2,12,0.213,-0.09,8,0.231,84.6
2000,2,13,0.206,0.005,1,0.206,75.6
2000,2,14,0.193,0.106,1,0.22,80.2
2000,2,15,0.173,0.209,2,0.271,98
2000,2,16,0.146,0.313,2,0.345,123.9
2000,2,17,0.112,0.414,2,0.429,153.4
2000,2,18,0.071,0.51,2,0.514,183.8
2000,2,19,0.023,0.597,2,0.597,213.4
2000,2,20,-0.03,0.674,3,0.674,240.7
2000,2,21,-0.087,0.737,3,0.742,265
2000,2,22,-0.149,0.784,3,0.798,285.3
2000,2,23,-0.212,0.815,3,0.842,301.1
2000,2,24,-0.277,0.827,3,0.872,312.2
2000,2,25,-0.34,0.82,3,0.887,318.2
2000,2,26,-0.401,0.794,3,0.889,319.3
2000,2,27,-0.458,0.749,3,0.878,315.8
2000,2,28,-0.51,0.686,3,0.855,308.3
2000,2,29,-0.555,0.608,3,0.823,297.5
2000,3,1,-0.592,0.515,4,0.784,284.6
2000,3,2,-0.62,0.41,4,0.744,270.7
2000,3,3,-0.64,0.295,4,0.704,257.4
2000,3,4,-0.649,0.174,4,0.672,246.2
2000,3,5,-0.648,0.049,4,0.65,238.6
2000,3,6,-0.637,-0.077,5,0.642,235.5
2000,3,7,-0.616,-0.201,5,0.648,237.4
2000,3,8,-0.586,-0.321,5,0.668,243.6
2000,3,9,-0.546,-0.434,5,0.697,253.1
2000,3,10,-0.497,-0.537,6,0.731,264.5
2000,3,11,-0.439,-0.628,6,0.767,276.2
2000,3,12,-0.375,-0.706,6,0.799,287.2
2000,3,13,-0.304,-0.769,6,0.827,296.4
2000,3,14,-0.227,-0.816,6,0.847,303.2
2000,3,15,-0.146,-0.847,6,0.859,307.1
2000,3,16,-0.061,-0.86,6,0.862,307.9
2000,3,17,0.025,-0.856,7,0.856,305.8
2000,3,18,0.113,-0.835,7,0.843,301.1
2000,3,19,0.199,-0.798,7,0.823,294.3
2000,3,20,0.284,-0.746,7,0.798,286.1
2000,3,21,0.366,-0.68,7,0.772,277.5
2000,3,22,0.442,-0.602,7,0.747,269.4
2000,3,23,0.512,-0.513,7,0.725,262.7
2000,3,24,0.575,-0.417,8,0.71,258.2
2000,3,25,0.628,-0.314,8,0.702,256.3
2000,3,26,0.672,-0.207,8,0.703,257.3
2000,3,27,0.704,-0.098,8,0.711,260.7
2000,3,28,0.724,0.01,1,0.724,265.9
2000,3,29,0.733,0.116,1,0.742,272.1
2000,3,30,0.729,0.217,1,0.76,278.4
2000,3,31,0.712,0.311,1,0.777,284.1
2000,4,1,0.684,0.398,1,0.791,288.4
2000,4,2,0.645,0.475,1,0.8,291
2000,4,3,0.595,0.541,1,0.804,291.6
2000,4,4,0.535,0.597,2,0.802,290
2000,4,5,0.468,0.642,2,0.795,286.5
2000,4,6,0.394,0.675,2,0.782,281.2
2000,4,7,0.315,0.698,2,0.766,274.7
2000,4,8,0.233,0.709,2,0.746,267.3
2000,4,9,0.148,0.711,2,0.726,259.7
2000,4,10,0.063,0.704,2,0.707,252.5
2000,4,11,-0.022,0.689,3,0.689,246.1
2000,4,12,-0.105,0.667,3,0.675,241.2
2000,4,13,-0.184,0.638,3,0.664,237.8
2000,4,14,-0.259,0.605,3,0.658,236
2000,4,15,-0.329,0.567,3,0.656,235.8
2000,4,16,-0.394,0.525,3,0.656,236.8
2000,4,17,-0.452,0.48,3,0.659,238.5
2000,4,18,-0.503,0.432,4,0.663,240.5
2000,4,19,-0.546,0.381,4,0.666,242.4
2000,4,20,-0.582,0.327,4,0.668,243.6
2000,4,21,-0.61,0.271,4,0.668,244
2000,4,22,-0.63,0.211,4,0.664,243.1
2000,4,23,-0.64,0.148,4,0.657,241
2000,4,24,-0.642,0.082,4,0.647,237.5
2000,4,25,-0.634,0.013,4,0.635,232.9
2000,4,26,-0.617,-0.06,5,0.62,227.5
2000,4,27,-0.59,-0.135,5,0.605,221.7
2000,4,28,-0.552,-0.212,5,0.591,216.2
2000,4,29,-0.504,-0.29,5,0.581,211.8
2000,4,30,-0.445,-0.368,5,0.577,209.6
2000,5,1,-0.376,-0.445,6,0.582,210.4
2000,5,2,-0.297,-0.518,6,0.598,214.9
2000,5,3,-0.209,-0.588,6,0.624,223.5
2000,5,4,-0.113,-0.651,6,0.66,236
2000,5,5,-0.01,-0.705,6,0.705,251.9
2000,5,6,0.098,-0.75,7,0.756,270.2
2000,5,7,0.211,-0.783,7,0.811,290.1
2000,5,8,0.324,-0.803,7,0.866,310.4
2000,5,9,0.437,-0.809,7,0.919,330.3
